radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
199.228308,0.934,-2.57097,0.343,17.149,0.18,1,18.161,0.249,1,NA,NA,0,17.718,0.06,3,17.068,0.061,3,NA,NA,0,NA,NA,0,NA,NA,0
199.228337,0.4,-2.503467,0.273,14.811,0.025,4,15.584,0.016,4,NA,NA,0,15.15,0.036,4,14.621,0.029,4,14.44,0.143,4,NA,NA,0,NA,NA,0
199.228949,0.377,-2.705263,0.264,14.604,0.001,2,15.348,0.024,2,NA,NA,0,14.93,0.001,2,14.416,0.007,2,14.325,0.049,2,NA,NA,0,NA,NA,0
199.229541,0.529,-3.594306,0.332,16.425,0.135,2,17.758,0.027,2,NA,NA,0,17.001,0.191,4,15.952,0.134,4,15.608,0.096,3,NA,NA,0,NA,NA,0
199.230516,0.155,-2.713688,0.116,11.981,0.009,2,12.77,0.028,2,NA,NA,0,12.315,0.002,2,11.772,0,2,11.621,0.008,2,11.499,0.076,4,NA,NA,0
199.230659,0.31,-2.415055,0.226,15.969,0.071,4,16.851,0.096,4,NA,NA,0,16.369,0.035,4,15.726,0.07,4,15.405,0.047,4,NA,NA,0,NA,NA,0
199.231334,0.57,-3.570304,0.333,16.392,0.148,3,17.155,0.113,3,NA,NA,0,16.576,0.118,4,16.328,0.122,4,16.023,0.007,2,NA,NA,0,NA,NA,0
199.231709,1.115,-3.734708,0.654,16.955,0.022,3,17.544,0.106,3,NA,NA,0,17.489,0.088,3,16.884,0.083,3,NA,NA,0,NA,NA,0,NA,NA,0
199.232936,0.603,-3.399141,0.426,14.786,0.062,4,15.646,0.115,4,NA,NA,0,15.189,0.072,4,14.573,0.088,4,14.354,0.021,4,NA,NA,0,NA,NA,0
199.233584,0.151,-2.872105,0.02,NA,NA,0,NA,NA,0,NA,NA,0,18.03,0.175,1,17.1,0.215,1,NA,NA,0,NA,NA,0,NA,NA,0
199.23683,0.251,-2.426573,0.431,17.105,0.164,1,18.248,0.265,1,NA,NA,0,17.694,0.037,3,16.683,0.042,3,NA,NA,0,NA,NA,0,NA,NA,0
199.237569,0.691,-3.546795,0.309,16.567,0.056,3,17.335,0.188,3,NA,NA,0,16.933,0.079,4,16.334,0.111,4,15.95,0.165,3,NA,NA,0,NA,NA,0
199.237701,0.545,-2.466553,0.362,17.056,0.118,2,18.131,0.178,2,NA,NA,0,17.519,0.043,3,16.693,0.025,3,NA,NA,0,NA,NA,0,NA,NA,0
199.2385,0.257,-3.038908,0.254,16.054,0.078,4,16.958,0.177,4,NA,NA,0,16.359,0.027,4,15.838,0.107,4,15.689,0.099,4,NA,NA,0,NA,NA,0
199.238753,0.343,-2.362862,0.212,15.491,0.046,4,16.217,0.016,4,NA,NA,0,15.868,0.049,4,15.25,0.015,4,15.029,0.069,4,NA,NA,0,NA,NA,0
199.239974,0.578,-3.490505,0.329,16.205,0.078,1,17.583,0.165,1,NA,NA,0,17.11,0.105,4,15.693,0.087,4,14.697,0.102,4,NA,NA,0,NA,NA,0
199.240454,0.198,-2.932871,0.524,NA,NA,0,NA,NA,0,NA,NA,0,17.83,0.05,2,16.6,0.018,2,NA,NA,0,NA,NA,0,NA,NA,0
199.241243,0.692,-3.47275,0.429,16.467,0.136,3,17.521,0.26,3,NA,NA,0,17.063,0.056,4,15.981,0.032,4,15.439,0.12,4,NA,NA,0,NA,NA,0
199.241594,0.519,-2.937698,0.586,NA,NA,0,NA,NA,0,NA,NA,0,17.959,0.164,1,17.331,0.239,1,15.964,0.202,1,NA,NA,0,NA,NA,0
199.242253,0.597,-2.682512,0.21,NA,NA,0,NA,NA,0,NA,NA,0,17.184,0.153,2,15.87,0.039,2,15.603,0.008,2,NA,NA,0,NA,NA,0
199.242433,0.281,-3.257979,0.258,14.904,0.049,4,15.646,0.064,4,NA,NA,0,15.239,0.074,4,14.704,0.078,4,14.523,0.09,4,NA,NA,0,NA,NA,0
199.244006,0.346,-3.701228,0.273,13.08,0.037,4,14.631,0.042,4,NA,NA,0,13.841,0.051,4,12.626,0.047,4,12.117,0.083,4,11.718,0.043,3,NA,NA,0
199.245831,0.126,-2.609597,0.151,12.039,0.015,4,12.701,0.009,4,NA,NA,0,12.309,0.011,4,11.871,0.01,4,11.708,0.08,4,11.71,0.048,4,NA,NA,0
199.246304,0.453,-3.236354,0.508,16.548,0.035,2,17.452,0.083,2,NA,NA,0,17.037,0.057,4,16.124,0.096,4,16.023,0.154,3,NA,NA,0,NA,NA,0
199.250806,0.482,-3.621931,0.328,15.136,0.084,4,16.292,0.123,4,NA,NA,0,15.695,0.095,4,14.684,0.081,4,14.301,0.066,4,NA,NA,0,NA,NA,0
199.251447,0.231,-2.520106,0.29,14.866,0.023,4,15.32,0.029,4,NA,NA,0,15.021,0.01,4,14.771,0.018,4,14.673,0.067,4,NA,NA,0,NA,NA,0
199.255041,0.917,-3.326257,0.582,16.887,0.161,2,17.141,0.188,2,NA,NA,0,17.02,0.171,2,16.664,0.405,2,NA,NA,0,NA,NA,0,NA,NA,0
199.255875,0.604,-3.584032,0.468,16.678,0.188,3,17.52,0.11,3,NA,NA,0,17.132,0.153,4,16.409,0.109,4,16.081,0.109,3,NA,NA,0,NA,NA,0
199.256397,0.729,-2.520814,0.179,17.499,0.25,1,18.242,0.263,1,NA,NA,0,17.698,0.052,2,16.7,0.056,2,15.892,0.193,1,NA,NA,0,NA,NA,0
199.257879,0.478,-3.329438,0.48,14.59,0.051,4,15.331,0.102,4,NA,NA,0,14.953,0.079,4,14.412,0.055,4,14.242,0.045,4,NA,NA,0,NA,NA,0
199.258293,0.443,-2.603128,0.112,15.114,0.025,4,15.928,0.051,4,NA,NA,0,15.447,0.044,4,14.804,0.017,4,14.571,0.187,4,NA,NA,0,NA,NA,0
199.258432,0.876,-3.263475,0.679,17.455,0.245,1,17.694,0.197,1,NA,NA,0,17.364,0.125,4,16.816,0.048,4,NA,NA,0,NA,NA,0,NA,NA,0
199.258851,0.781,-3.179717,0.347,17.093,0.074,3,17.766,0.112,3,NA,NA,0,17.355,0.063,3,16.929,0.165,3,NA,NA,0,NA,NA,0,NA,NA,0
199.260351,0.226,-3.489771,0.23,13.036,0.046,4,13.695,0.073,4,NA,NA,0,13.334,0.083,4,12.906,0.061,4,12.761,0.027,4,12.692,0.16,3,NA,NA,0
199.260832,0.321,-2.494474,0.234,15.602,0.059,4,16.289,0.021,4,NA,NA,0,15.956,0.021,4,15.5,0.017,4,15.227,0.131,4,NA,NA,0,NA,NA,0
199.263056,0.223,-3.125665,0.154,13.042,0.038,4,13.918,0.055,4,NA,NA,0,13.453,0.066,4,12.818,0.054,4,12.594,0.056,4,12.436,0.03,3,NA,NA,0
199.263476,0.243,-3.217913,0.248,12.882,0.032,4,13.435,0.074,4,NA,NA,0,13.133,0.069,4,12.784,0.058,4,12.705,0.039,4,12.621,0.193,3,NA,NA,0
199.263512,0.266,-3.582192,0.268,14.854,0.06,4,15.882,0.138,4,NA,NA,0,15.395,0.081,4,14.511,0.069,4,14.263,0.073,4,NA,NA,0,NA,NA,0
199.264102,0.172,-3.743877,0.14,11.585,0.033,4,12.612,0.071,4,NA,NA,0,12.082,0.073,4,11.317,0.055,4,11.035,0.05,5,10.822,0.049,3,NA,NA,0
199.264126,0.33,-3.300487,0.363,14.625,0.021,4,15.412,0.081,4,NA,NA,0,15.019,0.058,4,14.415,0.061,4,14.221,0.05,4,NA,NA,0,NA,NA,0
199.268118,0.265,-3.572995,0.311,15.504,0.032,4,16.63,0.12,4,NA,NA,0,16.044,0.065,4,14.985,0.059,4,14.536,0.068,4,NA,NA,0,NA,NA,0
199.268448,0.342,-2.528195,0.158,15.009,0.039,4,15.525,0.07,4,NA,NA,0,15.237,0.041,4,14.878,0.046,4,14.7,0.047,3,NA,NA,0,NA,NA,0
199.26864,0.45,-3.463058,0.722,17.273,0.196,1,17.839,0.215,1,NA,NA,0,17.626,0.085,3,16.992,0.125,3,NA,NA,0,NA,NA,0,NA,NA,0
199.270523,0.217,-3.693228,0.17,15.372,0.087,4,16.302,0.09,4,NA,NA,0,15.837,0.069,4,15.102,0.075,4,14.776,0.024,4,NA,NA,0,NA,NA,0
199.272038,0.384,-2.525619,0.387,16.254,0.102,3,17.026,0.025,3,NA,NA,0,16.558,0.035,4,15.977,0.04,4,15.67,0.012,2,NA,NA,0,NA,NA,0
199.272923,0.406,-3.021328,0.185,15.17,0.042,4,15.967,0.1,4,NA,NA,0,15.515,0.059,4,15.012,0.061,4,14.822,0.072,4,NA,NA,0,NA,NA,0
199.27358,0.36,-2.66676,0.265,15.966,0.078,4,16.621,0.085,4,NA,NA,0,16.286,0.039,4,15.724,0.017,4,15.372,0.097,4,NA,NA,0,NA,NA,0
199.277962,0.601,-3.409442,0.49,16.788,0.14,1,17.705,0.192,1,NA,NA,0,17.318,0.152,4,16.204,0.077,4,15.738,0.115,4,NA,NA,0,NA,NA,0
199.280002,0.268,-2.471207,0.281,14.442,0.028,4,15.814,0.062,4,NA,NA,0,15.134,0.022,4,13.87,0.018,4,13.254,0.087,4,13.031,0.165,4,NA,NA,0
199.280838,0.584,-3.464246,0.377,16.785,0.136,3,17.623,0.06,3,NA,NA,0,17.164,0.038,4,16.514,0.061,4,15.793,0.224,3,NA,NA,0,NA,NA,0
199.281098,0.181,-3.733552,0.144,11.615,0.036,4,12.969,0.074,4,NA,NA,0,12.291,0.078,4,11.191,0.056,4,10.732,0.063,7,10.429,0.007,3,NA,NA,0
199.282376,0.308,-3.608429,0.343,14.138,0.027,4,15.276,0.103,4,NA,NA,0,14.662,0.087,4,13.848,0.071,4,13.534,0.053,4,13.273,0.097,2,NA,NA,0
199.283361,0.349,-2.671126,0.323,16.16,0.046,4,17.202,0.054,4,NA,NA,0,16.66,0.121,4,15.719,0.072,4,15.114,0.124,4,NA,NA,0,NA,NA,0
199.284373,0.133,-2.634281,0.077,17.365,0.213,1,18.414,0.325,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.2847,0.377,-3.434826,0.634,NA,NA,0,NA,NA,0,NA,NA,0,17.912,0.144,1,17.145,0.176,1,NA,NA,0,NA,NA,0,NA,NA,0
199.286231,0.415,-2.438795,0.288,17.228,0.141,2,17.616,0.073,2,NA,NA,0,17.386,0.09,4,16.947,0.05,4,NA,NA,0,NA,NA,0,NA,NA,0
199.286806,0.462,-3.021957,0.401,16.283,0.114,4,17.315,0.295,4,NA,NA,0,16.754,0.099,4,16.153,0.052,4,15.84,0.06,3,NA,NA,0,NA,NA,0
199.287581,0.382,-3.600564,0.235,15.842,0.061,4,17.034,0.118,4,NA,NA,0,16.454,0.068,4,15.345,0.021,4,14.842,0.078,4,NA,NA,0,NA,NA,0
199.289523,0.867,-3.683056,0.755,16.39,0.068,2,17.311,0.058,2,NA,NA,0,17.186,0.026,3,16.392,0.035,2,16.027,0.211,1,NA,NA,0,NA,NA,0
199.29213,0.585,-3.143645,0.384,16.118,0.064,4,16.951,0.218,4,NA,NA,0,16.573,0.087,4,16.019,0.046,4,15.766,0.121,4,NA,NA,0,NA,NA,0
199.292867,0.229,-3.66429,0.181,14.828,0.042,4,15.724,0.074,4,NA,NA,0,15.266,0.072,4,14.61,0.059,4,14.388,0.071,4,NA,NA,0,NA,NA,0
199.293849,0.46,-2.739766,0.414,16.15,0.063,2,16.727,0.019,2,NA,NA,0,16.448,0.042,2,15.846,0.021,2,15.752,0.118,2,NA,NA,0,NA,NA,0
199.296278,0.372,-3.190511,0.41,14.161,0.33,4,14.396,0.465,4,NA,NA,0,14.24,0.412,4,14.166,0.276,4,14.202,0.242,4,13.66,0.224,1,NA,NA,0
199.298235,0.414,-3.060723,0.29,15.973,0.071,4,17.404,0.214,4,NA,NA,0,16.682,0.127,4,15.419,0.08,4,14.404,0.074,4,NA,NA,0,NA,NA,0
199.299353,0.356,-2.518835,0.276,13.818,0.011,4,14.805,0.02,4,NA,NA,0,14.295,0.017,4,13.454,0.012,4,13.145,0.076,4,13.004,0.06,4,NA,NA,0
199.301926,0.294,-3.741038,0.244,13.308,0.038,4,13.895,0.075,4,NA,NA,0,13.586,0.076,4,13.2,0.055,4,13.113,0.035,4,13.001,0.044,3,NA,NA,0
199.302665,0.353,-3.455031,0.368,14.401,0.058,4,15.174,0.08,4,NA,NA,0,14.779,0.079,4,14.258,0.056,4,14.097,0.061,4,13.67,0.211,1,NA,NA,0
199.304141,0.753,-2.927551,0.369,16.898,0.101,3,17.439,0.199,3,NA,NA,0,17.034,0.216,4,16.8,0.119,4,NA,NA,0,NA,NA,0,NA,NA,0
199.304368,0.308,-3.19864,0.128,14.885,0.043,4,15.842,0.137,4,NA,NA,0,15.364,0.069,4,14.671,0.041,4,14.445,0.05,4,NA,NA,0,NA,NA,0
199.304489,0.656,-3.067786,0.305,NA,NA,0,NA,NA,0,NA,NA,0,17.662,0.088,4,16.404,0.153,4,15.36,0.098,3,NA,NA,0,NA,NA,0
199.304577,0.246,-3.642964,0.225,15.099,0.033,4,15.719,0.097,4,NA,NA,0,15.399,0.073,4,14.974,0.063,4,14.824,0.08,4,NA,NA,0,NA,NA,0
199.30486,0.303,-2.606291,0.303,14.322,0.01,4,14.966,0.039,4,NA,NA,0,14.607,0.018,4,14.165,0.011,4,13.966,0.083,4,NA,NA,0,NA,NA,0
199.30763,0.85,-3.28926,0.703,NA,NA,0,NA,NA,0,NA,NA,0,17.895,0.211,3,16.658,0.061,3,16.081,0.062,2,NA,NA,0,NA,NA,0
199.307904,0.156,-3.531217,0.128,15.044,0.041,4,15.993,0.048,4,NA,NA,0,15.501,0.091,4,14.828,0.053,4,14.549,0.07,4,NA,NA,0,NA,NA,0
199.30929,0.988,-3.126494,0.656,16.876,0.067,4,17.354,0.173,4,NA,NA,0,17.235,0.174,3,16.633,0.074,3,NA,NA,0,NA,NA,0,NA,NA,0
199.310084,0.758,-3.329445,0.45,16.701,0.102,3,17.751,0.137,3,NA,NA,0,17.19,0.134,4,16.421,0.132,4,15.866,0.043,2,NA,NA,0,NA,NA,0
199.311962,0.601,-3.47142,0.38,16.577,0.022,2,17.587,0.12,2,NA,NA,0,17.055,0.081,4,16.005,0.103,4,15.616,0.148,4,NA,NA,0,NA,NA,0
199.313743,0.324,-2.701147,0.26,13.792,0.011,2,13.824,0.016,2,NA,NA,0,13.715,0.031,2,13.907,0.025,2,14.09,0.035,2,13.586,0.184,1,NA,NA,0
199.313871,0.177,-3.700307,0.182,15.394,0.049,4,16.032,0.076,4,NA,NA,0,15.688,0.079,4,15.227,0.086,4,15.059,0.072,4,NA,NA,0,NA,NA,0
199.31417,0.453,-3.420091,0.037,NA,NA,0,NA,NA,0,NA,NA,0,18.196,0.196,1,17.622,0.285,1,NA,NA,0,NA,NA,0,NA,NA,0
199.316494,0.272,-3.451424,0.189,NA,NA,0,NA,NA,0,NA,NA,0,17.614,0.118,1,17.124,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
199.32037,0.452,-2.736232,0.232,16.797,0.022,2,17.081,0.039,2,NA,NA,0,16.889,0.068,2,16.738,0.002,2,NA,NA,0,NA,NA,0,NA,NA,0
199.323074,0.4,-2.397514,0.308,14.869,0.025,4,15.975,0.033,4,NA,NA,0,15.421,0.047,4,14.354,0.025,4,13.835,0.084,4,13.621,0.19,2,NA,NA,0
199.32804,0.411,-2.520647,0.219,15.985,0.012,4,16.627,0.064,4,NA,NA,0,16.222,0.022,4,15.885,0.081,4,15.53,0.026,4,NA,NA,0,NA,NA,0
199.328864,0.363,-2.386496,0.316,16.538,0.116,2,17.904,0.081,2,NA,NA,0,17.098,0.042,4,15.86,0.053,4,15.107,0.069,4,NA,NA,0,NA,NA,0
199.329172,0.477,-2.646059,0.317,16.212,0.075,4,16.943,0.067,4,NA,NA,0,16.437,0.064,4,15.999,0.095,4,15.909,0.028,4,NA,NA,0,NA,NA,0
199.329234,0.298,-2.84864,0.246,18.004,0.482,1,17.799,0.241,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.32977,0.659,-3.446296,0.362,16.463,0.094,4,17.072,0.156,4,NA,NA,0,16.672,0.093,4,16.314,0.083,4,16.148,0.06,3,NA,NA,0,NA,NA,0
199.32996,0.218,-2.496699,0.265,15.252,0.052,4,15.746,0.065,4,NA,NA,0,15.491,0.009,4,15.171,0.036,4,15.029,0.06,4,NA,NA,0,NA,NA,0
199.331532,0.129,-3.561967,0.136,12.064,0.037,4,12.685,0.068,4,NA,NA,0,12.333,0.08,4,11.956,0.053,4,11.826,0.054,4,11.696,0.056,3,NA,NA,0
199.332639,0.189,-2.974013,0.2,12.798,0.037,4,13.745,0.059,4,NA,NA,0,13.244,0.06,4,12.521,0.067,4,12.24,0.063,4,12.089,0.086,3,NA,NA,0
199.333567,0.469,-2.538139,0.342,16.33,0.064,4,17.459,0.183,4,NA,NA,0,16.828,0.118,4,15.892,0.039,4,15.519,0.165,4,NA,NA,0,NA,NA,0
199.334869,0.255,-2.766113,0.546,NA,NA,0,NA,NA,0,NA,NA,0,18.122,0.188,1,17.118,0.227,1,NA,NA,0,NA,NA,0,NA,NA,0
199.336323,0.378,-2.727433,0.209,15.859,0.036,2,16.797,0.017,2,NA,NA,0,16.184,0.059,2,15.583,0.002,2,15.494,0.07,2,NA,NA,0,NA,NA,0
199.336586,0.749,-3.391227,0.456,16.943,0.038,3,17.804,0.088,3,NA,NA,0,17.32,0.073,3,17.012,0.092,3,NA,NA,0,NA,NA,0,NA,NA,0
199.33736,0.322,-3.625003,0.214,15.549,0.071,4,16.434,0.093,4,NA,NA,0,16.024,0.089,4,15.24,0.033,4,14.928,0.078,4,NA,NA,0,NA,NA,0
199.338581,0.184,-2.981072,0.135,9.396,0.026,3,9.812,0.144,4,NA,NA,0,9.844,0.456,5,9.322,0.019,3,9.32,0.06,3,9.313,0.051,3,NA,NA,0
199.341154,0.268,-3.439331,0.244,15.019,0.04,4,15.761,0.082,4,NA,NA,0,15.353,0.106,4,14.881,0.079,4,14.652,0.106,4,NA,NA,0,NA,NA,0
199.343675,0.2,-2.845493,0.196,15.149,0.056,4,15.873,0.084,4,NA,NA,0,15.496,0.078,4,15.044,0.079,4,14.743,0.076,4,NA,NA,0,NA,NA,0
199.344262,0.622,-2.672644,0.384,16.891,0.133,2,17.744,0.023,2,NA,NA,0,17.188,0.037,3,17.01,0.142,3,NA,NA,0,NA,NA,0,NA,NA,0
199.346958,0.668,-3.298552,0.749,NA,NA,0,NA,NA,0,NA,NA,0,18.34,0.213,1,16.851,0.14,1,NA,NA,0,NA,NA,0,NA,NA,0
199.348263,0.353,-3.594902,0.215,15.497,0.086,4,16.194,0.119,4,NA,NA,0,15.841,0.09,4,15.349,0.127,4,15.26,0.124,4,NA,NA,0,NA,NA,0
199.349001,0.849,-3.71729,0.646,16.397,0.179,4,17.196,0.125,4,NA,NA,0,16.783,0.125,4,16.273,0.101,4,16.11,0.077,2,NA,NA,0,NA,NA,0
199.349105,1.056,-2.927396,0.717,16.911,0.238,3,17.742,0.326,3,NA,NA,0,17.748,0.194,3,16.966,0.22,3,NA,NA,0,NA,NA,0,NA,NA,0
199.349522,0.371,-3.738632,0.226,14.646,0.025,4,15.337,0.118,4,NA,NA,0,14.98,0.069,4,14.547,0.047,4,14.365,0.016,4,NA,NA,0,NA,NA,0
199.349597,0.366,-3.690803,0.427,14.821,0.036,4,15.772,0.102,4,NA,NA,0,15.257,0.102,4,14.604,0.051,4,14.34,0.038,4,NA,NA,0,NA,NA,0
199.349675,0.195,-3.357468,0.218,12.543,0.031,4,13.202,0.074,4,NA,NA,0,12.838,0.08,4,12.406,0.059,4,12.236,0.069,4,12.113,0.031,3,NA,NA,0
199.349793,0.244,-3.516881,0.196,15.386,0.048,4,16.28,0.085,4,NA,NA,0,15.786,0.087,4,15.221,0.085,4,15.013,0.055,4,NA,NA,0,NA,NA,0
199.350137,0.379,-2.846222,0.248,14.565,0.027,4,15.248,0.096,4,NA,NA,0,14.848,0.066,4,14.415,0.055,4,14.192,0.03,4,NA,NA,0,NA,NA,0
199.350152,0.928,-3.647426,0.515,16.423,0.06,2,17.499,0.059,2,NA,NA,0,17.183,0.109,4,16.139,0.113,4,15.671,0.109,4,NA,NA,0,NA,NA,0
199.350526,0.265,-2.584302,0.248,13.411,0.022,4,14.094,0.018,4,NA,NA,0,13.684,0.011,4,13.221,0.015,4,13.04,0.067,4,12.977,0.136,4,NA,NA,0
199.352288,0.54,-3.650135,0.328,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,16.834,0.131,1,15.813,0.141,1,NA,NA,0,NA,NA,0
199.35325,0.338,-3.23479,0.251,13.992,0.045,4,14.797,0.086,4,NA,NA,0,14.379,0.086,4,13.808,0.061,4,13.569,0.064,4,13.38,0.074,2,NA,NA,0
199.35425,0.25,-3.422528,0.188,15.511,0.093,4,16.162,0.149,4,NA,NA,0,15.775,0.088,4,15.363,0.068,4,15.194,0.087,4,NA,NA,0,NA,NA,0
199.356386,0.981,-2.620539,0.466,16.555,0.207,2,17.38,0.266,2,NA,NA,0,16.736,0.029,2,16.424,0.103,1,16.296,0.223,1,NA,NA,0,NA,NA,0
199.356671,0.187,-2.687074,0.081,10.943,0.018,6,12.074,0.012,2,NA,NA,0,11.513,0.025,2,10.583,0.025,6,10.302,0.03,6,10.099,0.071,4,NA,NA,0
199.356932,0.124,-3.524146,0.098,11.809,0.034,4,12.352,0.073,4,NA,NA,0,12.042,0.083,4,11.723,0.055,4,11.628,0.056,4,11.542,0.063,3,NA,NA,0
199.358407,0.401,-3.665522,0.333,15.942,0.109,4,17.084,0.195,4,NA,NA,0,16.566,0.111,4,15.579,0.055,4,15.205,0.091,4,NA,NA,0,NA,NA,0
199.358772,0.398,-2.906732,0.72,16.693,0.301,2,17.617,0.082,2,NA,NA,0,17.119,0.103,4,16.259,0.092,4,15.797,0.23,2,NA,NA,0,NA,NA,0
199.358805,0.162,-3.581025,0.107,10.21,0.032,7,10.659,0.064,7,NA,NA,0,10.424,0.107,7,10.122,0.05,7,10.081,0.05,6,10.006,0.052,3,NA,NA,0
199.360691,0.752,-2.47208,0.444,NA,NA,0,NA,NA,0,NA,NA,0,18.105,0.156,1,17.28,0.214,1,NA,NA,0,NA,NA,0,NA,NA,0
199.361819,0.562,-3.17028,0.364,16.788,0.156,1,17.985,0.263,1,NA,NA,0,17.303,0.152,4,16.081,0.095,4,15.288,0.069,4,NA,NA,0,NA,NA,0
199.362338,0.213,-2.388887,0.297,13.819,0.033,4,14.559,0.015,4,NA,NA,0,14.146,0.02,4,13.628,0.025,4,13.41,0.058,4,13.347,0.117,3,NA,NA,0
199.362669,0.204,-3.073764,0.202,14.758,0.041,4,15.92,0.115,4,NA,NA,0,15.383,0.057,4,14.372,0.045,4,13.95,0.053,4,13.7,0.203,1,NA,NA,0
199.364474,0.563,-3.458854,0.234,NA,NA,0,NA,NA,0,NA,NA,0,17.778,0.176,4,16.436,0.07,4,14.987,0.078,4,NA,NA,0,NA,NA,0
199.365524,0.431,-3.358004,0.351,14.242,0.036,4,15.105,0.084,4,NA,NA,0,14.641,0.078,4,14.019,0.062,4,13.788,0.073,4,13.99,0.278,1,NA,NA,0
199.365698,0.129,-3.413196,0.129,11.708,0.037,4,12.432,0.071,4,NA,NA,0,12.047,0.074,4,11.542,0.058,4,11.36,0.058,4,11.167,0.019,3,NA,NA,0
199.366047,0.501,-3.354512,0.303,14.838,0.037,4,15.653,0.084,4,NA,NA,0,15.211,0.048,4,14.58,0.037,4,14.263,0.04,4,NA,NA,0,NA,NA,0
199.366177,0.427,-3.030727,0.324,16.611,0.099,4,17.528,0.304,4,NA,NA,0,17.075,0.08,4,16.424,0.119,4,NA,NA,0,NA,NA,0,NA,NA,0
199.368491,0.298,-2.849503,0.181,15.683,0.123,4,16.688,0.069,4,NA,NA,0,16.122,0.065,4,15.399,0.04,4,15.083,0.081,4,NA,NA,0,NA,NA,0
199.368689,0.562,-3.58649,0.594,16.627,0.06,3,17.202,0.049,3,NA,NA,0,16.892,0.06,2,16.443,0.051,2,NA,NA,0,NA,NA,0,NA,NA,0
199.370033,0.311,-2.410917,0.552,14.165,0.021,4,15.096,0.039,4,NA,NA,0,14.589,0.024,4,13.887,0.036,4,13.576,0.07,4,13.248,0.264,4,NA,NA,0
199.370817,0.357,-2.377078,0.327,16.536,0.06,2,17.647,0.173,2,NA,NA,0,17.135,0.144,4,16.31,0.064,4,15.926,0.133,3,NA,NA,0,NA,NA,0
199.371187,0.467,-2.670861,0.359,16.791,0.069,4,17.429,0.184,4,NA,NA,0,17.079,0.066,4,16.828,0.082,4,NA,NA,0,NA,NA,0,NA,NA,0
199.372727,1.024,-3.592116,0.529,17,0.163,3,17.531,0.1,3,NA,NA,0,17.224,0.043,2,16.786,0.073,2,16.483,0.265,1,NA,NA,0,NA,NA,0
199.373893,0.478,-3.118798,0.629,16.506,0.08,3,17.612,0.039,3,NA,NA,0,16.958,0.208,4,16.137,0.148,4,15.568,0.076,4,NA,NA,0,NA,NA,0
199.374003,0.391,-3.090999,0.234,15.876,0.032,4,16.847,0.096,4,NA,NA,0,16.396,0.032,4,15.682,0.07,4,15.463,0.085,4,NA,NA,0,NA,NA,0
199.374025,0.911,-3.180268,0.365,13.482,0.043,4,14.15,0.066,4,NA,NA,0,13.804,0.102,4,13.342,0.057,4,13.132,0.052,4,12.92,0.15,2,NA,NA,0
199.374882,0.939,-2.705893,0.331,NA,NA,0,NA,NA,0,NA,NA,0,17.585,0.188,1,17.199,0.234,1,NA,NA,0,NA,NA,0,NA,NA,0
199.376362,0.808,-2.856131,0.322,16.63,0.112,4,17.238,0.113,4,NA,NA,0,16.869,0.055,4,16.546,0.238,4,16.418,0.001,2,NA,NA,0,NA,NA,0
199.376388,0.233,-3.622886,0.098,15.257,0.035,4,15.953,0.062,4,NA,NA,0,15.592,0.072,4,15.095,0.062,4,14.915,0.069,4,NA,NA,0,NA,NA,0
199.378395,0.037,-2.762262,0.071,NA,NA,0,NA,NA,0,NA,NA,0,17.627,0.123,1,17.106,0.224,1,NA,NA,0,NA,NA,0,NA,NA,0
199.379135,0.399,-2.762106,1.18,NA,NA,0,NA,NA,0,NA,NA,0,17.731,0.133,1,17.136,0.251,1,16.096,0.263,1,NA,NA,0,NA,NA,0
199.379303,0.611,-3.04518,0.319,16.375,0.073,3,17.299,0.097,3,NA,NA,0,16.752,0.106,4,16.148,0.133,4,15.81,0.187,3,NA,NA,0,NA,NA,0
199.381322,0.18,-2.700788,0.202,13.286,0.013,2,13.897,0.021,2,NA,NA,0,13.537,0.001,2,13.168,0.007,2,13.025,0.007,2,12.861,0.121,4,NA,NA,0
199.381642,0.755,-2.90297,0.856,NA,NA,0,NA,NA,0,NA,NA,0,17.314,0.111,3,16.569,0.163,3,15.896,0.133,2,NA,NA,0,NA,NA,0
199.382956,0.309,-3.319926,0.2,15.411,0.064,4,16.465,0.106,4,NA,NA,0,15.927,0.092,4,15.057,0.077,4,14.802,0.141,4,NA,NA,0,NA,NA,0
199.383004,0.67,-3.460583,0.349,16.304,0.064,4,17.138,0.179,4,NA,NA,0,16.757,0.087,4,16.002,0.118,4,15.683,0.175,4,NA,NA,0,NA,NA,0
199.383518,0.239,-3.303172,0.276,13.728,0.034,4,14.391,0.072,4,NA,NA,0,14.039,0.067,4,13.597,0.059,4,13.401,0.049,4,13.119,0.185,2,NA,NA,0
